# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
47718.5000 M1243 798395 1 10978.5000 v14 v18 117 N v14->v18
48046.0000 M1416 601430 1 6236.0000 v1 v14 196 N v1->v14
48141.5000 M1509 564712 1 3630.5000 b35 v4 239 N b35->v4
48143.0000 M1580 775672 1 1519.0000 v0 b46 274 N v0->b46
48157.0000 M1307 984612 1 9533.0000 b39 b34 141 N b39->b34
48158.0000 M1469 737838 1 4826.0000 b39 b34 219 N b39->b34
48536.5000 M1607 910551 1 1118.5000 v19 v14 281 N v19->v14
48674.5000 M1635 569208 1 425.5000 b40 v22 292 N b40->v22
48700.0000 M1644 695126 1 180.0000 b36 v22 297 N b36->v22
48844.0000 M1631 822344 1 713.0000 v14 b37 288 N v14->b37
49020.0000 M1079 526317 1 17114.0000 v14 b40 14 N v14->b40
49165.0000 M1129 679215 1 15790.0000 v17 v2 36 N v17->v2
49285.5000 M1671 806676 1 0.5000 s87 s84 299 N s87->s84
49362.5000 M1633 921644 1 1178.5000 b49 v23 280 N b49->v23
49531.0000 M1650 677315 1 849.0000 b30 b37 285 N b30->b37
49645.5000 M1523 785932 1 4735.5000 v6 b43 221 N v6->b43
49911.5000 M1678 998838 1 419.5000 v20 v10 293 N v20->v10
49991.0000 M1350 648171 1 10128.0000 b34 b33 131 N b34->b33
50089.5000 M1561 945876 1 4042.5000 v11 v20 232 N v11->v20
50167.0000 M1581 508539 1 3515.0000 s78 s85 241 N s78->s85
50241.5000 M1612 684231 1 2671.5000 s92 s85 255 N s92->s85
50278.0000 M1551 726835 1 4531.0000 s85 s74 224 N s85->s74
50342.0000 M1155 875671 1 16214.0000 b37 b44 29 N b37->b44
50461.5000 M1249 649800 1 13551.5000 s92 s57 74 N s92->s57
50562.5000 M1715 501226 1 0.5000 s56 s52 299 N s56->s52
50641.5000 M1718 626167 1 0.5000 s63 s69 299 N s63->s69
50877.5000 M1726 771166 1 0.5000 s76 s96 299 N s76->s96
50932.0000 M1494 667783 1 6855.0000 b36 v25 185 N b36->v25
51152.0000 M1450 674761 1 8369.0000 v16 b38 160 N v16->b38
51295.5000 M1688 828245 1 1521.5000 v8 v2 274 N v8->v2
51343.5000 M1409 706070 1 9737.5000 v1 b49 137 N v1->b49
51539.5000 M1511 598708 1 6973.5000 v6 b47 183 N v6->b47
51657.0000 M1662 708608 1 2629.0000 b43 v12 256 N b43->v12
51926.0000 M1734 915461 1 821.0000 v4 v27 286 N v4->v27
51972.5000 M1648 661003 1 3345.5000 b33 b32 244 N b33->b32
52271.0000 M1428 544104 1 10117.0000 v16 b39 131 N v16->b39
52359.5000 M1668 947227 1 3163.5000 v22 b30 247 N v22->b30
52364.5000 M1763 587798 1 407.5000 v1 b41 293 N v1->b41
52395.0000 M1738 657248 1 1181.0000 v20 v16 280 N v20->v16
52523.0000 M1670 735002 1 3263.0000 v2 v28 245 N v2->v28
52616.0000 M1389 599804 1 11590.0000 b49 b31 106 N b49->b31
52751.5000 M1637 914517 1 4439.5000 v23 b38 226 N v23->b38
52795.0000 M1791 817798 1 5.0000 v7 v25 299 N v7->v25
53092.5000 M1801 553583 1 0.5000 s54 s57 299 N s54->s57
53232.5000 M1806 988021 1 0.5000 s88 s69 299 N s88->s69
53591.0000 M1719 585774 1 2916.0000 v1 b39 251 N v1->b39
53987.5000 M1809 830931 1 670.5000 v0 b40 288 N v0->b40
54011.5000 M1687 526688 1 4263.5000 b44 v7 228 N b44->v7
54404.0000 M1817 718328 1 846.0000 b30 b47 285 N b30->b47
54446.5000 M1632 525442 1 6288.5000 b46 v18 195 N b46->v18
54555.0000 M1736 812338 1 3395.0000 b47 v15 243 N b47->v15
54625.5000 M1710 506252 1 4212.5000 v29 v19 229 N v29->v19
55021.0000 M1792 927911 1 2200.0000 v7 b48 263 N v7->b48
