# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
45967.0000 M1468 580341 22 2668.0000 v23 b45 255 N v23->b30->v20->v16->b33->v6->b43->b35->b49->b48->v10->v0->b37->v1->b32->b38->b42->b46->b41->v21->v26->v3->b45
46110.0000 M1408 540656 22 4530.0000 b36 b48 224 N b36->v21->b49->b47->v5->b30->v26->v14->b42->b40->b41->b37->v18->b45->v20->b32->v9->b38->v22->b35->v29->b31->b48
46251.0000 M1389 599804 24 5225.0000 b49 b31 212 N b49->v29->v6->b44->v20->v10->b43->b45->v18->b34->v1->b36->b30->b41->b40->b46->b33->v11->v22->b39->b42->v21->v5->b32->b31
46315.0000 M1484 909831 9 2547.0000 b44 v5 257 N b44->v26->b45->v22->b30->b35->v7->b39->v10->v5
46379.5000 M1180 852716 40 11510.5000 v23 b35 108 N v23->b42->b33->v14->b48->b36->b46->v17->b34->v18->b38->v27->b40->v22->b47->v0->b30->v25->b32->v16->b41->v7->v29->b43->b45->b44->v26->v11->v24->v12->b39->v20->v10->v6->b37->v1->v3->b31->v5->v21->b35
46399.0000 M1155 875671 34 12271.0000 b37 b44 95 N b37->v23->b34->b33->b49->v12->b43->b38->b39->v8->b45->b41->v6->v18->v3->v9->b32->v19->v4->b47->v20->b31->b48->v28->b40->b30->b36->v14->v5->b42->b46->v2->v26->v27->b44
46707.0000 M1351 678964 15 6810.0000 v26 b30 186 N v26->b45->v13->b32->v18->v16->b49->b37->v4->b41->v17->b36->v8->v29->b34->b30
47116.0000 M1500 582595 19 2875.0000 v8 v10 252 N v8->b38->b31->b42->v26->v23->b46->b32->b44->b34->b36->v28->b47->v0->v4->v19->v9->b37->v1->v10
47262.0000 M1602 810241 3 2.0000 s76 s75 299 N s76->s86->s56->s75
47353.5000 M1462 715804 22 4227.5000 v17 b48 229 N v17->b41->v1->b45->b46->v11->v25->v19->v21->b49->b34->b47->v8->v2->b33->b30->b44->v23->v12->b40->b35->v15->b48
47389.5000 M1606 999348 2 1.5000 s79 s50 299 N s79->s51->s50
47612.0000 M1343 853952 30 7956.0000 v27 b33 167 N v27->b30->v14->b34->b32->v7->b48->b45->b42->b36->b49->b35->b43->v23->v26->v16->b46->v12->b38->v21->v17->b31->v13->v5->v20->b37->v15->b40->v24->v10->b33
47990.5000 M1538 956406 16 2632.5000 v11 v13 256 N v11->v22->v20->b39->b42->v10->b31->b32->v21->v5->v3->b35->b48->b44->v26->v6->v13
48024.5000 M1446 715914 19 5349.5000 b35 v19 210 N b35->b31->v24->b40->v28->b39->v12->b41->v18->b32->b37->b30->b48->v26->v17->v5->b36->b33->b43->v19
48148.0000 M1611 712420 5 606.0000 b44 v7 289 N b44->b42->v25->v15->v12->v7
48272.5000 M1561 945876 16 2225.5000 v11 v20 262 N v11->b40->b42->v18->b41->b39->b30->b47->v10->v8->v27->v5->v17->b31->b45->b48->v20
48481.5000 M1094 764910 38 16135.5000 v21 v25 31 N v21->b38->b37->v6->v19->b48->v5->b43->v26->v10->b47->v7->v8->b35->b39->b34->b30->v3->v0->b36->v22->b40->b46->v13->b41->v20->b33->v12->b42->b45->v18->b32->v27->b49->v11->v28->v17->b31->v25
48813.5000 M1650 677315 3 131.5000 b30 b37 297 N b30->v11->v22->b37
48913.0000 M1374 927898 26 8321.0000 v12 v29 161 N v12->v8->b40->b39->b41->v3->v18->b42->b46->b32->v13->v16->b49->b37->v4->b45->v7->v20->v19->b43->b35->v11->b30->v22->b31->b33->v29
49039.5000 M1427 702853 32 6916.5000 v14 b44 184 N v14->v26->b42->b40->b41->b37->v18->b45->v20->b49->b34->b43->v22->v10->b32->b36->v0->v6->b35->b30->v3->v1->b38->b46->b48->v21->b39->v15->v16->b47->v29->v9->b44
49086.0000 M1664 535742 6 4.0000 s61 s54 299 N s61->s94->s68->s65->s97->s74->s54
49265.0000 M1310 617099 6 10555.0000 s62 s66 124 N s62->s90->s58->s85->s57->s67->s66
49285.5000 M1671 806676 1 0.5000 s87 s84 299 N s87->s84
49461.0000 M1639 838163 11 1086.0000 v19 v7 281 N v19->b38->v14->b31->b36->b44->b30->v9->b35->b39->v11->v7
49677.0000 M1424 928816 25 7640.0000 v13 b34 172 N v13->b32->v18->v16->b49->b37->v4->b45->v7->b39->v10->v5->v3->b35->b48->b44->v26->v6->b36->v28->b30->v11->v22->b31->v0->b34
49866.5000 M1691 581295 2 1.5000 s79 s50 299 N s79->s51->s50
49911.5000 M1678 998838 1 419.5000 v20 v10 293 N v20->v10
50071.5000 M1103 670129 41 17455.5000 b30 b49 9 N b30->v24->v11->b37->v3->b39->v4->b38->v0->b44->v16->b41->b36->b47->b42->b46->v17->v20->b35->b32->b33->b34->v23->v14->b48->v18->v6->v9->v19->v13->v1->b43->v8->b31->v12->v22->b40->v26->v2->v27->v21->b49
50092.0000 M1679 958524 4 567.0000 v13 b34 290 N v13->v12->b30->b44->b34
50167.0000 M1612 684231 5 2597.0000 s92 s85 256 N s92->s54->s70->s72->s78->s85
50205.0000 M1239 653874 43 13588.0000 b49 v2 73 N b49->b34->v4->b35->b33->b47->v0->b42->v17->b37->v12->v6->b39->b40->b38->b43->b44->v27->v16->v21->b31->b45->v28->v25->v7->b36->v19->v20->v15->b32->b46->v1->v3->b48->v26->v10->b30->b41->v11->v18->v14->v8->v24->v2
50378.5000 M1302 522854 7 11895.5000 s74 s70 101 N s74->s67->s66->s93->s85->s57->s78->s70
50399.5000 M1631 822344 14 2268.5000 v14 b37 262 N v14->v17->b46->b44->b36->b39->b35->v8->b33->b42->v24->b49->b34->v25->b37
50483.0000 M1581 508539 4 3831.0000 s78 s85 236 N s78->s70->s54->s83->s85
50483.5000 M1214 542487 9 14611.5000 s90 s85 56 N s90->s66->s57->s93->s74->s78->s70->s54->s83->s85
50493.5000 M1249 649800 8 13583.5000 s92 s57 73 N s92->s54->s70->s72->s78->s74->s83->s85->s57
50562.5000 M1715 501226 1 0.5000 s56 s52 299 N s56->s52
50641.5000 M1718 626167 1 0.5000 s63 s69 299 N s63->s69
50688.0000 M1686 756208 6 965.0000 v25 v1 283 N v25->v12->v11->v20->b34->b32->v1
50839.5000 M1338 853390 28 11330.5000 b35 b42 111 N b35->v11->b38->v26->b45->v13->b32->v18->v16->b49->b37->v4->b41->v17->b36->v8->v29->b34->b30->v24->v15->b40->v0->b47->v9->b44->v25->v12->b42
50877.5000 M1726 771166 1 0.5000 s76 s96 299 N s76->s96
50892.5000 M1480 668451 27 7236.5000 v6 b36 179 N v6->b33->b49->b35->v18->b41->b46->v21->v26->v3->b45->b30->b37->b48->v17->v28->b43->v11->b31->b40->v20->v10->v13->b47->v14->b42->v12->b36
51111.5000 M1499 972587 19 6902.5000 v29 v8 184 N v29->b35->v11->b32->v5->v1->b31->v27->b44->v21->v14->v18->v12->b34->v4->b37->v13->b47->b38->v8
51269.5000 M1172 815327 41 16629.5000 b40 v21 22 N b40->b46->b35->b31->b30->v18->v14->b38->v6->v3->v9->b32->v19->b43->b33->b41->v22->v16->b36->v0->v13->v8->b37->v12->b42->v20->b39->b45->b44->v27->b47->b34->v26->b49->v28->v17->b48->v5->v10->v24->v2->v21
51382.5000 M1743 532716 4 2.5000 s80 s56 299 N s80->s59->s96->s52->s56
51490.5000 M1661 560036 11 2495.5000 v7 v22 258 N v7->b36->v6->b45->b38->b30->v3->v20->v11->v18->b39->v22
51531.0000 M1748 937837 9 7.0000 s54 s68 299 N s54->s70->s72->s78->s85->s92->s74->s97->s65->s68
51541.0000 M1527 720068 18 6513.0000 v9 v14 191 N v9->b38->b33->v13->b46->v24->v27->v10->b41->b30->b42->v4->b34->v21->b31->v16->b49->v28->v14
51644.5000 M1553 724664 23 5836.5000 b46 v28 202 N b46->v25->b35->v20->v7->b40->v12->v23->b48->v14->b44->b42->v15->v2->v3->b47->b45->b31->v1->v24->b33->b30->v10->v28
51915.0000 M1632 525442 21 3757.0000 b46 v18 237 N b46->v0->b33->b36->b40->v22->b35->v9->b30->v29->v13->v12->v25->b34->b44->v27->b37->v4->v6->b42->b39->v18
51923.0000 M1753 727590 3 252.0000 b32 b31 295 N b32->b49->v29->b31
51999.0000 M1752 500797 4 362.0000 v10 b38 293 N v10->v28->b36->v8->b38
52080.0000 M1275 605312 43 14396.0000 v11 v2 60 N v11->b30->b36->v8->b48->v28->b44->v7->b46->b41->b49->b43->v20->b38->b40->b47->v19->b34->v13->v0->v6->b33->b37->v18->v22->b45->b31->v25->b39->v10->b32->v1->b42->v3->v26->v17->v5->v27->v24->v14->v16->v12->b35->v2
52148.0000 M1769 579559 9 6.0000 s53 s59 299 N s53->s76->s86->s56->s88->s50->s69->s52->s96->s59
52350.5000 M1776 824649 2 1.5000 s91 s62 299 N s91->s71->s62
52404.0000 M1529 620922 25 7323.0000 v8 v19 177 N v8->v2->b33->b30->b44->v23->v12->b40->b35->v15->b48->b45->v0->b41->b46->v14->b38->v21->b34->v10->v29->b49->v1->v3->v9->v19
52490.0000 M1733 543438 8 1411.0000 v16 b40 276 N v16->b46->b38->v19->v12->b35->b43->v20->b40
52496.5000 M1450 674761 30 9713.5000 v16 b38 138 N v16->b32->b37->v4->b45->v7->b39->v10->v5->v3->b35->b48->b44->v26->v6->v13->b36->v28->b30->b49->v9->v21->b31->b47->v14->b42->v12->v8->b46->v2->b38
52795.0000 M1791 817798 1 5.0000 v7 v25 299 N v7->v25
52914.0000 M1349 969544 34 13076.0000 v28 b38 82 N v28->b40->b30->b36->v14->b39->v5->b42->b41->v26->b48->v23->b32->b46->v16->b43->b45->v20->v13->v6->b33->b49->b35->v18->v11->v22->b37->v29->v10->v27->v4->v0->v24->v1->b38
53092.5000 M1801 553583 1 0.5000 s54 s57 299 N s54->s57
53232.5000 M1806 988021 1 0.5000 s88 s69 299 N s88->s69
53335.5000 M1426 903815 27 11241.5000 b48 v21 112 N b48->b43->v4->b37->v15->b33->b30->v16->b34->v25->b39->v7->b36->v6->b45->b38->b42->v2->b40->v22->b41->v27->b32->v19->b35->v3->b49->v21
53428.0000 M1580 775672 32 6804.0000 v0 b46 186 N v0->v22->b30->v27->v1->b39->v10->b47->v29->b49->b38->b33->v20->b40->b36->b35->v9->v11->b44->b41->b43->v19->v16->v12->b32->v28->v13->v18->b31->v23->v2->v17->b46
53461.5000 M1482 597928 34 9754.5000 b44 v20 137 N b44->v26->b45->v22->b30->b35->v7->b39->b32->v10->v3->v27->b41->v16->v21->b38->v4->b34->v0->b31->v14->b42->v8->v13->b36->v28->v2->b47->b49->v23->v18->b33->v17->b46->v20
53747.0000 M1635 569208 32 5498.0000 b40 v22 208 N b40->b31->v25->b48->b34->v12->v13->b49->b30->b44->v27->b37->v4->v6->b42->b39->v18->b38->v9->b46->v19->b47->b36->b45->v1->v17->v23->v2->b33->v20->v8->v15->v22
53852.5000 M1644 695126 24 5332.5000 b36 v22 211 N b36->b33->v0->b34->b31->v14->b42->v8->v16->v13->v12->v28->b38->b47->b49->v23->v2->v18->b41->v27->v24->v15->b45->b37->v22
54006.0000 M1809 830931 8 689.0000 v0 b40 288 N v0->b32->b47->b42->b39->v15->b37->v11->b40
54102.5000 M1835 996851 4 2.5000 s53 s51 299 N s53->s76->s86->s56->s51
54314.5000 M1403 957521 40 12871.5000 v28 v24 85 N v28->b31->v25->b39->b44->b36->v7->v19->b34->b47->v12->v1->b33->b45->b41->v11->b46->v8->b38->v14->v13->v17->b40->b30->v4->v10->b48->v21->b42->v18->b35->v5->v23->v3->b49->v2->v6->v20->b37->v22->v24
54383.5000 M1818 704080 5 800.5000 v17 v27 286 N v17->b30->v8->v24->b40->v27
54682.5000 M1523 785932 37 9772.5000 v6 b43 137 N v6->v21->b45->v14->b49->b33->v2->v8->b41->v4->v17->b36->v29->b37->v16->b34->b30->v24->v15->b35->b40->v0->b47->b44->b46->v1->b39->v11->v9->b48->v25->v7->b32->v19->v22->v3->b31->b43
54991.5000 M1649 763253 32 6335.5000 v19 v25 194 N v19->b47->b40->b39->b33->v16->b37->v4->b42->b30->b32->b34->v0->b43->b49->v29->v15->b48->b41->v22->v17->b45->v27->b46->v1->v20->b38->v24->v3->b44->v6->b35->v25
55405.5000 M1274 512848 39 17755.5000 v7 v8 4 N v7->b45->v1->v13->v19->v3->b39->v24->v21->v27->b37->v11->b40->b49->v23->b30->v20->v16->b33->v6->b43->b35->v18->b41->b46->v10->v26->b31->b48->v17->v28->b36->v0->b34->v25->b44->v9->v29->b47->v8
55713.0000 M1467 713533 36 12447.0000 v17 b32 92 N v17->b41->v1->b45->b46->v11->v25->v19->v21->b49->b34->b47->v8->v2->b33->b30->b44->v23->v12->b40->b35->v15->b48->b31->b43->v6->b38->b42->v4->b37->v24->v0->b36->b39->v29->v16->b32
55925.5000 M1830 685145 11 1984.5000 v8 b41 266 N v8->v24->b40->v27->v22->b36->v25->b35->b46->v7->b43->b41
56033.0000 M1471 802509 40 12644.0000 v22 v25 89 N v22->v10->b32->v18->b36->v0->b37->v6->b45->b35->b30->v20->b42->v3->v1->b38->b46->b48->v21->b49->v15->b39->b40->b41->v14->v8->v2->v7->v16->b33->v13->b47->b31->v12->v19->v9->b43->v24->v4->v17->v25
56069.5000 M1853 957846 5 1429.5000 v18 v21 276 N v18->v17->b39->b34->b38->v21
56272.5000 M1905 721170 2 110.5000 v9 b36 298 N v9->v15->b36
56343.5000 M1911 669307 1 0.5000 s70 s85 299 N s70->s85
56535.0000 M1827 878661 13 2679.0000 v26 b42 255 N v26->b46->v13->b40->v24->b47->v17->v7->v5->v27->b37->v1->b43->b42
56633.0000 M1445 535418 35 13991.0000 v14 v3 66 N v14->b31->b36->b39->b47->b34->v26->b44->v15->v20->v19->b32->b46->b38->v23->b48->v27->v21->v18->b35->v4->b42->v1->v2->v17->v24->b37->v0->v11->b40->v22->b33->v8->v13->b45->v3
56832.0000 M1469 737838 37 13500.0000 b39 b34 75 N b39->b45->b33->v15->b35->b43->v6->v1->b36->b32->v10->b37->b38->b48->b42->b46->b41->v21->v26->v3->b30->b31->v5->b44->v27->v8->v14->v17->v2->v24->b47->v4->v0->v11->b40->v18->v22->b34
56853.5000 M1928 653612 1 0.5000 s63 s81 299 N s63->s81
56973.5000 M1932 590102 1 0.5000 s56 s86 299 N s56->s86
57212.5000 M1550 762093 29 11499.5000 b42 v10 108 N b42->v24->v14->b48->v15->b34->v25->b39->v7->v16->b45->v2->b33->b38->v6->b46->v1->b31->b35->b47->v17->v22->b30->v26->b32->v0->b37->v13->b44->v10
57218.5000 M1869 768815 10 2114.5000 v16 v10 264 N v16->v19->b42->v3->b45->b49->b33->v26->b44->b48->v10
57256.0000 M1942 589981 2 1.0000 s56 s69 299 N s56->s88->s69
57412.5000 M1719 585774 32 6737.5000 v1 b39 187 N v1->b32->b41->v22->b40->b43->b48->v0->b46->v23->v3->b42->v15->b31->b34->b35->v6->v7->b44->b38->v11->v20->b33->v24->b36->v28->b49->v4->v17->b47->v27->v5->b39
57414.5000 M1817 718328 21 3856.5000 b30 b47 235 N b30->v17->b31->v12->v23->b46->v2->v14->b40->v13->b37->b39->b48->b33->v8->b35->v22->b38->b42->b34->v28->b47
57471.5000 M1921 815864 7 833.5000 b41 b32 286 N b41->b42->b38->b47->b31->b34->v28->b32
